packet_size,ttl,protocol,src_port,dst_port,flags,tcp_window,payload_size
0.0015781922525107603,0.25196850393700787,1.0,0.8878049580272823,0.0008689664218258132,0.0,0.0,0.0
0.0015781922525107603,0.25196850393700787,1.0,0.8878049580272823,0.0008689664218258132,0.0,0.0,0.0
0.0020803443328550933,0.25196850393700787,1.0,0.9686516264428122,0.0008689664218258132,0.0,0.0,0.0
0.0020803443328550933,0.25196850393700787,1.0,0.9686516264428122,0.0008689664218258132,0.0,0.0,0.0
0.002152080344332855,0.25196850393700787,1.0,0.7649363850996852,0.0008689664218258132,0.0,0.0,0.0
0.002152080344332855,0.25196850393700787,1.0,0.7649363850996852,0.0008689664218258132,0.0,0.0,0.0
0.00272596843615495,0.25196850393700787,1.0,0.0008689664218258132,0.8878049580272823,0.0,0.0,0.0
0.003586800573888092,0.25196850393700787,1.0,0.0008689664218258132,0.8878049580272823,0.0,0.0,0.0
0.0032281205164992827,0.25196850393700787,1.0,0.0008689664218258132,0.9686516264428122,0.0,0.0,0.0
0.004088952654232425,0.25196850393700787,1.0,0.0008689664218258132,0.9686516264428122,0.0,0.0,0.0
0.0032998565279770443,0.25196850393700787,1.0,0.0008689664218258132,0.7649363850996852,0.0,0.0,0.0
0.007819225251076041,0.25196850393700787,1.0,0.0008689664218258132,0.7649363850996852,0.0,0.0,0.0
0.0015781922525107603,0.25196850393700787,1.0,0.5769445173137461,0.0008689664218258132,0.0,0.0,0.0
0.0015781922525107603,0.25196850393700787,1.0,0.8051711699895068,0.0008689664218258132,0.0,0.0,0.0
0.0015781922525107603,0.25196850393700787,1.0,0.8051711699895068,0.0008689664218258132,0.0,0.0,0.0
0.0020803443328550933,0.25196850393700787,1.0,0.7575091815320042,0.0008689664218258132,0.0,0.0,0.0
0.0020803443328550933,0.25196850393700787,1.0,0.9441730062959076,0.0008689664218258132,0.0,0.0,0.0
0.0020803443328550933,0.25196850393700787,1.0,0.9441730062959076,0.0008689664218258132,0.0,0.0,0.0
0.002152080344332855,0.25196850393700787,1.0,0.5786168677859391,0.0008689664218258132,0.0,0.0,0.0
0.00272596843615495,0.25196850393700787,1.0,0.0008689664218258132,0.8051711699895068,0.0,0.0,0.0
0.003586800573888092,0.25196850393700787,1.0,0.0008689664218258132,0.8051711699895068,0.0,0.0,0.0
0.002152080344332855,0.25196850393700787,1.0,0.651134575026233,0.0008689664218258132,0.0,0.0,0.0
0.002152080344332855,0.25196850393700787,1.0,0.651134575026233,0.0008689664218258132,0.0,0.0,0.0
0.0037302725968436155,0.0,0.0,0.8474226128016789,0.007263247639034628,0.08,0.9832913710231174,0.0
0.0032281205164992827,0.25196850393700787,1.0,0.0008689664218258132,0.9441730062959076,0.0,0.0,0.0
0.004088952654232425,0.25196850393700787,1.0,0.0008689664218258132,0.9441730062959076,0.0,0.0,0.0
0.0032998565279770443,0.25196850393700787,1.0,0.0008689664218258132,0.651134575026233,0.0,0.0,0.0
0.0037302725968436155,0.0,0.0,0.847553777544596,0.007263247639034628,0.08,0.9832913710231174,0.0
0.002152080344332855,0.25196850393700787,1.0,0.0008689664218258132,0.651134575026233,0.0,0.0,0.0
0.0022955523672883787,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.08,0.9970244907301442,0.0
0.007245337159253945,0.25196850393700787,1.0,0.0008689664218258132,0.5769445173137461,0.0,0.0,0.0
0.0077474892395982785,0.25196850393700787,1.0,0.0008689664218258132,0.7575091815320042,0.0,0.0,0.0
0.007819225251076041,0.25196850393700787,1.0,0.0008689664218258132,0.5786168677859391,0.0,0.0,0.0
0.0022955523672883787,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.72,1.0,0.0
